id,name,year_established,country,description,url,has_trading_incentive,trust_score,trust_score_rank,trade_vol_24h_btc,trade_vol_24h_btc_normalized,trade_vol_24h_usd_normalized,trade_vol_24h_usd,age_of_exchange,ingested_at
liquidswap-v0-5,LiquidSwap V0.5,,,,https://liquidswap.com/#/,False,4.0,451.0,44.536891521237635,44.536891521237635,2980935.65,2980935.65,,2024-06-14 08:34:58.428855
trade_ogre,TradeOgre,2018.0,United States,,https://tradeogre.com/,False,4.0,452.0,40.09503281428597,40.09503281428597,2683633.92,2683633.92,6.0,2024-06-14 08:34:58.428855
vindax,Vindax,2019.0,Vietnam,,https://vindax.com/,False,4.0,453.0,200.75277986430447,36.33077564619734,2431685.30,13436750.93,5.0,2024-06-14 08:34:58.428855
hermes_protocol,Hermes Protocol,,,,https://hermes.maiadao.io/#/swap,False,4.0,454.0,30.819226934272343,30.819226934272343,2062787.26,2062787.26,,2024-06-14 08:34:58.428855
hercules-v3,Hercules V3,,,,https://app.hercules.exchange/,False,4.0,455.0,30.701822951952984,30.701822951952984,2054929.19,2054929.19,,2024-06-14 08:34:58.428855
quipuswap,Quipuswap,,,,https://quipuswap.com/swap,False,4.0,456.0,43.722937268810746,24.043949143980996,1609305.52,2926456.20,,2024-06-14 08:34:58.428855
fatbtc,FatBTC,2014.0,Belize,,https://fatbtc.com/,False,4.0,457.0,32.32014613780646,21.60990232869891,1446390.31,2163246.53,10.0,2024-06-14 08:34:58.428855
dexalot,Dexalot,2021.0,United States,"Dexalot is a decentralized exchange that brings the look and feel of traditional centralized exchanges without compromising on decentralization and transparency. Dexalot implements an on-chain central limit order book as a dual-chain subnet application existing on both the Avalanche C-Chain (Mainnet) and the Dexalot Subnet (Subnet) for its trade pairs on the Avalanche platform. The Mainnet and Subnet communicate by generic message passing with the use of high-end bridge technologies. Users deposit from the Mainnet, trade in the Subnet and withdraw from the Subnet. Assets never leave the originating chain while trades are occurring in the subnet.",https://dexalot.com/,False,4.0,458.0,149.56153676299627,21.21550325868869,1419992.46,10010427.35,3.0,2024-06-14 08:34:58.428855
agni-finance,Agni Finance,2023.0,Unknown or Invalid Region,,https://agni.finance/swap,False,4.0,459.0,72.33528001694933,19.516996314849035,1306308.28,4841532.67,1.0,2024-06-14 08:34:58.428855
changelly,Changelly PRO,2020.0,Seychelles,"Launched on 06/07/2020, Changelly PRO is a centralized exchange located at 306 Victoria House, Victoria Mahe, Seychelles. It is a professional version of the instant swap platform Changelly. Changelly PRO aims to serve the fast growing Changelly community that has been requesting professional trading features as well as foster the onboarding of beginners to advanced trading. The PRO version has spot and margin trading as well as fiat on-ramp solution.
PRO offers:
• Multi-currency wallet to store a variety of coins
• Interactive and customizable terminal
• Access to 50+ markets
• Competitive trading fees starting from 0.1% both for makers and takers
• Lowest withdrawal fees on the most popular coins and tokens such as BTC, ETH, XRP
• Simple registration process with several verification levels",https://pro.changelly.com/,False,4.0,460.0,1625.962689001261,19.0391113103111,1274322.56,108828658.29,4.0,2024-06-14 08:34:58.428855
bitcointry_exchange,Bitcointry,2023.0,Turkey,"Bitcointry Exchange is a semi-DEX hybrid exchange with web3 infrastructure. As with DEX exchanges, users can connect to the application with web3 wallets and make deposits. And as in CEX exchanges, they can create limit, market and stop limit orders. They can transfer between chains with the bridge application. It can also earn rewards by staking.  Bitcointry exchange is an official company in Turkey. Users in Turkey can transfer Turkish lira to the application via bank transfer. And can buy crypto money with Turkish lira.  Bitcointry exchange has taken the best features of CEX and DEX exchanges. It has been developed to provide users with a unique experience.",https://bitcointry.com,False,4.0,461.0,43.72484027987778,18.628878700993894,1246864.94,2926583.58,1.0,2024-06-14 08:34:58.428855
oceanex,Oceanex,2018.0,Cayman Islands,,https://oceanex.pro,False,4.0,462.0,1170.412727745394,17.236966654643943,1153701.72,78337865.72,6.0,2024-06-14 08:34:58.428855
bittime,Bittime,2022.0,Indonesia,Bittime is an Indonesian local exchange that is regulated by BAPPEBTI,https://www.bittime.com/,False,4.0,463.0,17.144706493741076,17.144706493741076,1147526.58,1147526.58,2.0,2024-06-14 08:34:58.428855
liquidswap,Liquidswap,,,,https://liquidswap.com,False,4.0,464.0,14.514731772871121,14.514731772871121,971497.56,971497.56,,2024-06-14 08:34:58.428855
wemix_fi,WEMIX.Fi,,,,https://wemix.fi/swap,False,4.0,465.0,12.364784768091967,12.364784768091967,827597.67,827597.67,,2024-06-14 08:34:58.428855
bitlo,Bitlo,2018.0,Turkey,,https://www.bitlo.com/,False,4.0,466.0,11.677798825809194,11.677798825809194,781616.45,781616.45,6.0,2024-06-14 08:34:58.428855
btc_alpha,BTC-Alpha,2016.0,Lithuania,,https://btc-alpha.com/,False,4.0,467.0,5880.872831164244,9.721793134485608,650697.41,393617580.59,8.0,2024-06-14 08:34:58.428855
coinzoom,Coinzoom,2020.0,United States,"CoinZoom is a new US regulated cryptocurrency exchange that allows users to buy, sell, and spend their crypto with the CoinZoom Visa card. ",www.coinzoom.com,False,4.0,468.0,8.752389402547566,8.752389402547566,585813.44,585813.44,4.0,2024-06-14 08:34:58.428855
solidly-v3-optimism,Solidly V3 (Optimism),,,,https://solidly.com/swap/,False,4.0,469.0,26.649511426231502,8.253592216929299,552428.03,1783700.57,,2024-06-14 08:34:58.428855
shibaswap,Shibaswap,2021.0,,Shibaswap is an automated market maker based decentralized exchange launched by the Shiba Inu team.,https://shibaswap.com/#/,False,4.0,470.0,7.546715885105037,7.546715885105037,505115.50,505115.50,3.0,2024-06-14 08:34:58.428855
oraidex,OraiDEX,,,"OraiDEX is a CosmWasm smart contract-based decentralized exchange with multi-chain interoperability, optimal speed, and lots of liquidity options for users. OraiDEX is compatible with Cosmos IBC (Inter-Blockchain Communication) with a number of easy-to-use features: 

1. Bridge: moving blockchain-based assets, including tokens and NFTs, from Cosmos-based networks, Ethereum network, BNB Chain, and other networks to the Oraichain Mainnet and vice versa.
2. Swap: easy token swapping, 
3. Pools: Streamlining liquidity provision and farming with profitable APR. ",https://oraidex.io/universalswap,False,3.0,471.0,5.250223022423699,5.250223022423699,351407.03,351407.03,,2024-06-14 08:34:58.428855
tdax,Orbix,2017.0,Thailand,,https://www.orbixtrade.com/en,False,5.0,472.0,4.818902654778008,4.818902654778008,322537.97,322537.97,7.0,2024-06-14 08:34:58.428855
kinesis_money,Kinesis Money,,Cayman Islands,,https://kms.kinesis.money/,False,4.0,473.0,4.733192851468664,4.733192851468664,316801.26,316801.26,,2024-06-14 08:34:58.428855
fluxbeam,FluxBeam,,,,https://fluxbeam.xyz/app/swap,False,4.0,474.0,3.753216527997996,3.753216527997996,251209.65,251209.65,,2024-06-14 08:34:58.428855
orderly_network,Orderly Network,2022.0,Bahamas,"Orderly Network is a permissionless, decentralized exchange protocol built on top of NEAR with the mission to create the most robust liquidity layer infrastructure for any dApp to utilize and build on.",https://orderly.network/,False,4.0,475.0,3.6569508354816445,3.6569508354816445,244766.41,244766.41,2.0,2024-06-14 08:34:58.428855
beam-swap,Beam Swap,,,,https://swap.onbeam.com/#/swap,False,4.0,476.0,3.2790005131223867,3.2790005131223867,219469.50,219469.50,,2024-06-14 08:34:58.428855
klayswap,KLAYSwap,,,,https://klayswap.com/exchange/swap,False,4.0,477.0,3.0440327105936262,3.0440327105936262,203742.68,203742.68,,2024-06-14 08:34:58.428855
difx,DIFX,2021.0,Cayman Islands,,https://difx.com/en,False,4.0,478.0,5555.138841720962,2.9551141997481434,197791.20,371815608.58,3.0,2024-06-14 08:34:58.428855
beethovenx,Beethoven X,2021.0,,,https://app.beets.fi/#/trade,False,4.0,479.0,2.336125281045421,2.336125281045421,156361.14,156361.14,3.0,2024-06-14 08:34:58.428855
babyswap,BabySwap,,,BabySwap is an Automated Market Maker (AMM).,https://exchange.babyswap.finance/#/swap,False,4.0,480.0,1.935939133306049,1.935939133306049,129575.95,129575.95,,2024-06-14 08:34:58.428855
sushiswap-v3-ethereum,Sushiswap V3 (Ethereum),,,,https://www.sushi.com/swap,False,4.0,481.0,1.6935992304998932,1.6935992304998932,113355.70,113355.70,,2024-06-14 08:34:58.428855
byte-exchange,Byte Exchange,2021.0,Estonia,"Byte Exchange, founded in December 2021 by Bytedex Technologies OU in Tallinn, Estonia, is a  cryptocurrency exchange dedicated to increasing crypto adoption in regions where local exchanges are scarce. As part of the Bytedex ecosystem, Byte Exchange operates in partnership with Planmodern İnformation Technologies Ltd in İzmir, Turkey. Bytedex also encompasses Bytepad token sale and Staking Platform, with plans to launch Bytechain, a blockchain system, and Byte Wallet in 2023.  With its headquarters in Tallinn, Estonia, Byte Exchange has a strong presence in the Balkanians, Turkey, and Caucasian regions. Bytedex maintains offices in Tallinn, İzmir, and Dubai, ensuring a global reach.  Byte Exchange offers a comprehensive range of services designed to meet the diverse needs of cryptocurrency traders. Users can engage in spot trading with a focus on popular markets such as USDT, BTC, and TRY, supported by a vast selection of over 100 cryptocurrency pairs. Additionally, Byte Exchange introduces the innovative Synthetic token technology, enabling the creation and trading of indexes representing various segments in the cryptocurrency market, including metaverse, meme, and CEX.  To prioritize the security and protection of users' assets and personal information, Byte Exchange implements a robust security infrastructure. With over 50 layers of security measures, advanced encryption protocols, and multi-factor authentication, Byte Exchange ensures a safe trading environment. User funds are stored in cold wallets using custody services, and compliance with GDPR and KVKK rules governs the storage and handling of user data.  Byte Exchange maintains a strong commitment to compliance and regulation. As a registered Money Service Business (MSB) with FINCEN, Byte Exchange works closely with governmental bodies and follows AML/AMM measures in partnership with Ciphertrace and Chainanalysis. The platform complies with travel rule measures declared by OFAC and maintains a tiered approach to KYC. Byte Exchange also actively cooperates with regulators in the jurisdictions it operates to adhere to regulatory requirements and promote progressive cryptocurrency industry regulation.  User experience is a key focus for Byte Exchange. The platform features a user-friendly interface that facilitates seamless buying and selling of cryptocurrencies, complete with advanced order types. Bytedex's integration with leading liquidity providers ensures deep liquidity on the exchange, enabling easy trading. In addition to trading, users can access Bytepad as a launchpad and staking platform using their Byte Exchange credentials, allowing them to track new project sales and explore staking options.  Byte Exchange provides accessibility through a desktop web interface and dedicated mobile applications for both Android and iOS, offering users the flexibility to trade on the go.  With support for a diverse range of cryptocurrencies, including major tokens like Bitcoin, Ethereum, USDT, TRX, SOL, XLM, DOGE, SHIB, and more, Byte Exchange enables users to trade a wide variety of digital assets. Bytedex continuously expands its offerings by listing new and promising cryptocurrencies, ensuring that users have access to the latest opportunities in the market. The fee structure is based on a market taker and maker model, with trading fees starting at 0.15% and decreasing with higher trading volumes. Regular users' fees depend on their involvement in the Bytedex ecosystem, while advanced users' fees are based on their 30-day trading volumes.  Byte Exchange has gained popularity in regions such as Turkey, India, Indonesia, and several Far East countries, along with a growing user base in the Balkan and European countries. Bytedex boasts a strong community of users from diverse backgrounds.  Looking to the future, Byte Exchange aims to expand its services to countries lacking local exchanges, fostering increased crypto adoption in   different parts of the world. With a focus on regions like Turkey, the Balkans, Caucasus, Africa, and Pacific countries such as Indonesia, Malaysia, and Bangladesh, Byte Exchange envisions extending its reach to European countries and Latin America.",https://bytedex.io,False,4.0,482.0,208.83743807709655,1.5300956621199588,102412.10,13977871.90,3.0,2024-06-14 08:34:58.428855
shimmersea,MagicSea,,,,https://www.magicsea.finance/home,False,4.0,483.0,1.5045253990420968,1.5045253990420968,100700.64,100700.64,,2024-06-14 08:34:58.428855
giottus,Giottus,2018.0,India,"Giottus, with over a million users, is a customer-centric, all-in-one crypto investment platform that is changing the way Indian investors trade their virtual digital assets. Giottus has a top-tier customer support on par with the world’s best exchanges.  Giottus aims to shed barriers that arise from the complexity of the asset class and the need to transact in English. It focuses on building a simplified platform that is vernacular at heart. Investors can buy and sell crypto assets on Giottus in multiple languages including Hindi, Tamil, Telugu, and Bengali. Giottus is currently India’s top-rated crypto platform as per consumer ratings on Facebook, Google, and Trustpilot. Key product features include: • Trade in 200+ crypto pairs • Spot Exchange: Most liquid exchange in India with key focus on INR pairs • Instant One-Click Buy/Sell: Most preferred feature by beginners ",https://www.giottus.com/,False,4.0,484.0,1.2100872552875803,1.2100872552875803,80993.35,80993.35,6.0,2024-06-14 08:34:58.428855
spacefi_zksync,SpaceFi (ZkSync),,,,https://swap-zksync.spacefi.io/#/swap,False,4.0,485.0,1.204523269927859,1.204523269927859,80620.95,80620.95,,2024-06-14 08:34:58.428855
dooar-polygon,DOOAR (Polygon),2022.0,Unknown or Invalid Region,"DOOAR is a multi-chain decentralized exchange. DOOAR utilizes smart contract technology to trade cryptocurrency without external custodians, that facilitates the liquidity and transactions within the FSL ecosystem.",https://dooar.com/,False,4.0,486.0,1.104608387560872,1.104608387560872,73933.46,73933.46,2.0,2024-06-14 08:34:58.428855
globe_exchange,Globe,,Seychelles,,https://globe.exchange,False,4.0,487.0,1.003846313955875,1.003846313955875,67189.27,67189.27,,2024-06-14 08:34:58.428855
icecreamswap-v3-core,IceCreamSwap V3 (CORE) ,,,,https://icecreamswap.com/?chain=core,False,4.0,488.0,0.6596262093158024,0.6596262093158024,44149.99,44149.99,,2024-06-14 08:34:58.428855
bit2c,Bit2c,2013.0,Israel,,https://bit2c.co.il/,,4.0,489.0,0.6134904410761615,0.6134904410761615,41062.04,41062.04,11.0,2024-06-14 08:34:58.428855
glide_finance,Glide Finance,,,"Glide Finance is a Decentralized Exchange / Automated Market Maker, Yield Farming, and Staking platform running on the Elastos Smart Chain (ESC) that aims to accelerate adoption of the Elastos ecosystem by acting as a source of liquidity for users and the projects built on it.",https://glidefinance.io/swap,False,4.0,490.0,0.6091200630263122,0.6091200630263122,40769.52,40769.52,,2024-06-14 08:34:58.428855
btc_trade_ua,BTC Trade UA,,Ukraine,,https://btc-trade.com.ua/,False,4.0,491.0,0.4560312692312086,0.4560312692312086,30523.01,30523.01,,2024-06-14 08:34:58.428855
verse,Verse,2022.0,,"The Verse DEX, available at <a href=""http://verse.bitcoin.com"">verse.bitcoin.com</a>, is a full-featured decentralized exchange. It is a key component of the <a href=""https://www.bitcoin.com"">Bitcoin.com</a>/Verse ecosystem, providing anyone in the world with a secure way to permissionlessly swap cryptocurrencies without having to rely on third-party custodians. You can also earn yield by providing liquidity to the Verse DEX. More information about VERSE token is available at <a href=""https://www.getverse.com/"">getverse.com</a>.

",https://verse.bitcoin.com/,False,4.0,492.0,0.2779348856651018,0.2779348856651018,18602.69,18602.69,2.0,2024-06-14 08:34:58.428855
zora-energy-swap,Zora Energy Swap,2024.0,,,https://swap.zora.energy/#/swap,False,4.0,493.0,0.2721269401678734,0.2721269401678734,18213.95,18213.95,0.0,2024-06-14 08:34:58.428855
basex,BaseX,,,,https://app.basex.fi/swap,False,4.0,494.0,0.2691370988592529,0.2691370988592529,18013.84,18013.84,,2024-06-14 08:34:58.428855
bitbegin,Bitbegin,2018.0,Georgia,"BitBegin Exchange is a centralized exchange established in March 2018 that is a Brand of British Capital LLC, established in 2007 with the National Bank of Georgia license as a Financial company. The platform offers the following products: Spot, Derivatives (USDT perpetual, USDC perps, inverse perps, futures, USDC options, leveraged tokens), NFT marketplace, BitBegin Earn, Buy Crypto, and Options.

Who Are the BitBegin Founders?
It was established by founder and CEO Serkan Kaplan. After graduating from The University returned to work and found the British capital company in 2007, after 11 years In 2018, he co-founded the BitBegin brand as a crypto exchange.

When Did Bitbegin Launch?
BitBegin was launched in March 2018.

Where Is BitBegin Located?
The company is registered in Georgia as a British Capital LLC established in 2007 with the National Bank of Georgia license as a Financial company Register Number:200232907 and is headquartered in Georgia with offices in London and Istanbul.

BitBegin Restricted Countries
The global platform is available to customers worldwide, except for countries with service restrictions such as Afghanistan, Central African Republic, Congo-Brazzaville, Eritrea, Congo-Kinshasa, Guinea-Bissau, Cuba, Lebanon, Iran, Mali, Iraq, Namibia, Libya, Somalia, North Korea, South Sudan, Syria, Sudan, and Yemen.

What Coins Are Supported on BitBegin?
BitBegin has over 32 crypto tokens and Coin listed and over 38 spot trading pairs, including major coins like BTC, ETH, TRX, SOL, BAT, SOL, LTC, ADON, NEVA, DOGE, AVAX, MATIC, DOT, and more.",https://bitbegin.io,False,4.0,495.0,1255.2007071748005,0.2605336922330316,17438.00,84012880.35,6.0,2024-06-14 08:34:58.428855
blazeswap-flare,BlazeSwap (Flare) ,,,,https://app.blazeswap.xyz/swap/,False,4.0,496.0,0.2411262632890583,0.2411262632890583,16139.02,16139.02,,2024-06-14 08:34:58.428855
yokaiswap,Yokaiswap,,,,https://www.yokaiswap.com/swap,False,4.0,497.0,0.228050868180458,0.228050868180458,15263.86,15263.86,,2024-06-14 08:34:58.428855
degenswap-degenchain,DegenSwap,,,,https://dex.swapdegen.tips/#/swap,False,4.0,498.0,0.1982587751154934,0.1982587751154934,13269.82,13269.82,,2024-06-14 08:34:58.428855
dem_exchange,Demex,2020.0,Singapore,Demex is the first fully decentralized platform that supports any type of financial market possible. You are limited only by your own imagination.,https://app.dem.exchange,False,4.0,499.0,0.1651258196756662,0.1651258196756662,11052.17,11052.17,4.0,2024-06-14 08:34:58.428855
butter-xyz,Butter.xyz,,,,https://swap.butter.xyz/#/swap,False,4.0,500.0,0.1220083524719365,0.1220083524719365,8166.24,8166.24,,2024-06-14 08:34:58.428855
quickswap_dogechain,Quickswap (Dogechain),2022.0,,Quickswap on Dogechain is a new automated market making DEX v3 protocol based on Algebra Finance.,https://dogechain.quickswap.exchange/#/swap,False,4.0,501.0,0.1199056531803435,0.1199056531803435,8025.50,8025.50,2.0,2024-06-14 08:34:58.428855
suiswap,Suiswap,,,,https://suiswap.app/app/?,False,4.0,502.0,0.1039302046221877,0.1039302046221877,6956.24,6956.24,,2024-06-14 08:34:58.428855
lif3-v3-bsc,Lif3 V3 (BSC),2022.0,British Virgin Islands,"Lif3 v3 is a uniswap v3 fork, which focusses liquidity on the Lif3 Ecosystem tokens.",https://lif3.com/swap?chainId=56,False,4.0,503.0,0.0884199091258197,0.0884199091258197,5918.11,5918.11,2.0,2024-06-14 08:34:58.428855
icecreamswap-core,IcecreamSwap (Core),,,,https://icecreamswap.com/swap?chainId=1116,False,4.0,504.0,0.0781144583324696,0.0781144583324696,5228.34,5228.34,,2024-06-14 08:34:58.428855
mojitoswap,MojitoSwap,,,MojitoSwap is the first audited decentralized exchange that comes with Automated Market Maker and a high APR. It provides users a safe environment for their assets and a place (we call them pool and bar) to potentially yield a high return.,https://app.mojitoswap.finance/,False,4.0,505.0,0.0738389674314351,0.0738389674314351,4942.18,4942.18,,2024-06-14 08:34:58.428855
echodex,EchoDEX,,,,https://www.echodex.io/swap,False,4.0,506.0,0.0730171394012727,0.0730171394012727,4887.17,4887.17,,2024-06-14 08:34:58.428855
julswap,Julswap,,,"JulSwap (Previously as SwapLiquidity) is the equivalent of Uniswap on the Binance Smart Chain. SwapLiquidity offers the same Trading Engine and analytics as Uniswap and some additional features from Sushiswap. Key features include:

Faster and cheaper
Supported through the JustLiquidity Protocol
Stake your JULb Tokens
Based on the Binance Smart Chain
Users can get their Token Bridge from ERC20 to BEP20 and use both chains",https://julswap.com/#/,False,4.0,507.0,0.0604770481987674,0.0604770481987674,4047.84,4047.84,,2024-06-14 08:34:58.428855
moraswap-v2,Moraswap V2,2023.0,Andorra,The #1 DEX on Solana's Neon EVM,https://moraswap.com/exchange/swap,False,4.0,508.0,0.051185684074108,0.051185684074108,3425.95,3425.95,1.0,2024-06-14 08:34:58.428855
chronos,Chronos,,,,https://app.chronos.exchange/?,False,4.0,509.0,0.0370180163763577,0.0370180163763577,2477.68,2477.68,,2024-06-14 08:34:58.428855
coinswap,CoinSwap,,,,https://app.coinswap.space/#/swap,False,4.0,510.0,0.0366519904458507,0.0366519904458507,2453.18,2453.18,,2024-06-14 08:34:58.428855
yodeswap,Yodeswap,,,,https://app.yodeswap.dog/exchange/swap,False,4.0,511.0,0.0278810666936289,0.0278810666936289,1866.13,1866.13,,2024-06-14 08:34:58.428855
cubiswap,CUBISwap,,,,https://cubiswap.finance/swap,False,4.0,512.0,0.0187297601478598,0.0187297601478598,1253.62,1253.62,,2024-06-14 08:34:58.428855
autoshark_finance,AutoShark Finance,,,,https://autoshark.finance/,False,4.0,513.0,0.0163454568333133,0.0163454568333133,1094.03,1094.03,,2024-06-14 08:34:58.428855
pearlfi-v1-5,PearlFi V1.5,,,,https://www.pearl.exchange/swap,False,4.0,514.0,0.0148574879895684,0.0148574879895684,994.44,994.44,,2024-06-14 08:34:58.428855
aux,AUX Exchange,,,,https://mainnet.aux.exchange/,False,4.0,515.0,0.0130750332786004,0.0130750332786004,875.14,875.14,,2024-06-14 08:34:58.428855
miaswap,MiaSwap,2022.0,,,https://miaswap.io,False,4.0,516.0,0.0066758602344323,0.0066758602344323,446.83,446.83,2.0,2024-06-14 08:34:58.428855
animeswap,Animeswap,,,,https://app.animeswap.org/#/swap?chain=aptos,False,4.0,517.0,0.0056332852743135,0.0056332852743135,377.05,377.05,,2024-06-14 08:34:58.428855
nachoswap,NachoSwap,,,,https://nachoxyz.com/,False,4.0,518.0,0.00414714113884,0.00414714113884,277.58,277.58,,2024-06-14 08:34:58.428855
spacefi,SpaceFi,,,,https://swap-evmos.spacefi.io/swap?,False,4.0,519.0,0.0023267653409539,0.0023267653409539,155.73,155.73,,2024-06-14 08:34:58.428855
dogeshrek,Dogeshrek,,,,https://dogeshrek.com/#/swap?,False,4.0,520.0,0.0011703909614348,0.0011703909614348,78.34,78.34,,2024-06-14 08:34:58.428855
blazeswap,Blazeswap (Songbird),,,,https://app.blazeswap.xyz/swap/,False,4.0,521.0,0.0008293127055765,0.0008293127055765,55.51,55.51,,2024-06-14 08:34:58.428855
diffusion,Diffusion Finance,2022.0,,"The Diffusion Finance protocol is a Uniswap V2 fork deployed on Evmos, a Cosmos EVM-based bockchain that can interpret the same smart contracts that run on the Ethereum network. Diffusion is a peer-to-peer system designed for exchanging cryptocurrencies on the Evmos blockchain. Inheriting all capabilities from Uniswap, the protocol is implemented as a set of persistent, non-upgradable smart contracts; designed to prioritize censorship resistance, security, self-custody, and to function without any trusted intermediaries who may selectively restrict access.",https://app.diffusion.fi/#/swap,False,4.0,522.0,0.0008205085822331,0.0008205085822331,54.92,54.92,2.0,2024-06-14 08:34:58.428855
curve-fraxtal,Curve (Fraxtal),,,,https://curve.fi/#/fraxtal/swap,False,4.0,524.0,0.1269256461012227,0.0,0.00,8495.37,,2024-06-14 08:34:58.428855
chiliz,ChilizX,2020.0,Seychelles,"ChilizX is the official exchange for sports teams tokens like FC Barcelona, Juventus, Paris Saint-Germain and many more.",https://www.chiliz.net,False,4.0,526.0,2.650095607285311,0.0,0.00,177375.75,4.0,2024-06-14 08:34:58.428855
kewlswap-chiliz-chain,KEWLSwap (Chiliz Chain),,,,https://www.kewl.exchange/swap,False,5.0,528.0,0.1637824331030289,0.0,0.00,10962.26,,2024-06-14 08:34:58.428855
yobit,YoBit,,Russia,,https://yobit.net/en/,False,3.0,529.0,3542.8499775031673,1126.4195774885086,75393323.67,237129432.41,,2024-06-14 08:34:58.428855
dodo,DODO (Ethereum),2020.0,,,https://app.dodoex.io/,False,3.0,530.0,2246.5248388310624,223.74950159758893,14975963.60,150364018.60,4.0,2024-06-14 08:34:58.428855
bilaxy,Bilaxy,,Seychelles,,https://bilaxy.com/,False,3.0,531.0,3543.734894457574,151.36719636206283,10131283.45,237188661.52,,2024-06-14 08:34:58.428855
mercatox,Mercatox,,Marshall Islands,,https://mercatox.com/,False,3.0,532.0,220.51243434087192,100.22630381318227,6708329.93,14759300.77,,2024-06-14 08:34:58.428855
novadax,NovaDAX,2018.0,Brazil,,https://www.novadax.com.br/,False,3.0,533.0,93.46650205639814,93.46650205639814,6255884.03,6255884.03,6.0,2024-06-14 08:34:58.428855
bit_com,BIT,2020.0,Seychelles,,https://www.bit.com/,False,3.0,534.0,1620.4345225607801,74.44354417076202,4982642.64,108458647.99,4.0,2024-06-14 08:34:58.428855
ace,Ace,,Taiwan,,https://ace.io/,False,3.0,535.0,149.61855025028808,65.7523705038944,4400926.48,10014243.37,,2024-06-14 08:34:58.428855
pharaoh-exchange,Pharaoh Exchange,,,,https://pharaoh.exchange/swap,False,3.0,536.0,18.774666513066567,18.774666513066567,1256622.79,1256622.79,,2024-06-14 08:34:58.428855
camelot,Camelot,,,,https://camelot.exchange/,False,3.0,537.0,17.49576631307688,17.49576631307688,1171023.66,1171023.66,,2024-06-14 08:34:58.428855
currency,Currency.com,2019.0,Saint Vincent and the Grenadines,"Currency.com is the world’s first regulated tokenised securities exchange enabling anyone with crypto and fiat to trade financial assets from the world’s biggest companies with up to 500x leverage. 
 
Currency.com enables crypto holders to make the most of your investment by offering access to more than 1300 tokenised securities of the most traded global financial assets – all without putting your crypto holdings under price pressure or converting to fiat"" to the following one ""Currency.com enables crypto holders to make the most of your investment by offering access to more than 2000+ tokenised securities of the most traded global financial assets – all without putting your crypto holdings under price pressure or converting to fiat
 
With Currency.com you can:
- Do more with less with up to 500x leverage (or buy and sell assets of your choice);
- Manage your risk with sell at loss, guaranteed sell at loss, take profit orders;
- Elevate your trading strategy with access to over 75 technical indicators;
- Fund your account and withdraw via card, bank transfer or crypto wallet;
- Step ahead of the pack with instant price alerts;
- Never lose more than you put in with negative balance protection;
- Trade confidently with a regulated platform and dedicated human support;
- See where you stand with personalised trading reports.
 
Currency.com offers you a new generation financial app for both crypto and fiat. The free mobile platform is designed to buy and sell cryptos with fiat money, store holdings in a secure place and make cross-crypto exchanges. Competitive quotes are coupled with trusted regulatory standards to give users the best possible financial experience.
 
Currency.com – an exchange where crypto meets Wall St.",https://currency.com/?utm_source=COINGECKO&utm_campaign=listing,False,3.0,538.0,2313.7776471478933,12.430767768643433,832014.04,154865372.14,5.0,2024-06-14 08:34:58.428855
solidly-v3,Solidly V3 (Ethereum),,,,https://solidly.com/swap/,False,3.0,539.0,103.68658362860165,8.253592216929299,552428.03,6939932.79,,2024-06-14 08:34:58.428855
swappi,Swappi,,,,https://app.swappi.io/#/swap?,False,3.0,540.0,6.338030836781352,6.338030836781352,424216.00,424216.00,,2024-06-14 08:34:58.428855
increment_swap,Increment Swap,2022.0,British Virgin Islands,"Increment Swap the 1st and best decentralized exchange & dex-aggregator on Flow blockchain, offering the widest range of tokens and best route discovery between any token pair.",https://app.increment.fi/swap?,False,3.0,541.0,6.0524663589058765,6.0524663589058765,405102.65,405102.65,2.0,2024-06-14 08:34:58.428855
babydogeswap,BabyDogeSwap,,,,https://babydogeswap.com/swap,False,3.0,542.0,5.27360901727522,5.27360901727522,352972.30,352972.30,,2024-06-14 08:34:58.428855
safe_trade,SafeTrade,2018.0,Saint Vincent and the Grenadines,,https://safe.trade/,False,3.0,543.0,4.887630918910146,4.887630918910146,327138.08,327138.08,6.0,2024-06-14 08:34:58.428855
paymium,Paymium,2011.0,France,,https://www.paymium.com/,False,3.0,544.0,4.264305598606786,4.264305598606786,285417.78,285417.78,13.0,2024-06-14 08:34:58.428855
monoswap-v3-blast,MonoSwap V3 (Blast),,,,https://www.monoswap.io/#/swap,False,4.0,545.0,3.9160380741338785,3.9160380741338785,262107.59,262107.59,,2024-06-14 08:34:58.428855
dfyn,Dfyn,2021.0,Singapore,,https://exchange.dfyn.network,False,3.0,546.0,3.0843935404186253,3.0843935404186253,206444.10,206444.10,3.0,2024-06-14 08:34:58.428855
skydrome,Skydrome,,,,https://app.skydrome.finance/swap,False,3.0,547.0,2.559321362733402,2.559321362733402,171300.06,171300.06,,2024-06-14 08:34:58.428855
ramses,Ramses,,,,https://beta.ramses.exchange/swap?,False,3.0,548.0,2.3081375678348035,2.3081375678348035,154487.87,154487.87,,2024-06-14 08:34:58.428855
netswap,Netswap,,,,https://netswap.io/#/swap,False,3.0,549.0,1.8000057561213325,1.8000057561213325,120477.68,120477.68,,2024-06-14 08:34:58.428855
